Date,Open,Close,High,Low,Volume
2021-06-22,2092.0,2074.97,2098.0,2053.89,33228.0
2021-06-23,2080.0,2038.0,2083.0,2034.15,37079.0
2021-06-24,2040.01,2068.05,2080.0,2021.0,31474.0
2021-06-25,2049.96,2092.0,2109.0,2042.6,35875.0
2021-06-28,2100.0,2103.01,2118.0,2073.0,27452.0
2021-06-29,2108.0,2062.0,2115.0,2051.0,33031.0
2021-06-30,2065.0,2056.7,2074.0,2046.3,21916.0
2021-07-01,2059.97,2105.0,2110.0,2031.6,33701.0
2021-07-02,2075.0,2013.0,2075.0,2011.5,46275.0
2021-07-05,2000.0,1994.0,2019.88,1985.0,34421.0
2021-07-06,1995.0,2012.9,2014.0,1960.01,35283.0
2021-07-07,2010.0,2004.0,2028.88,1999.01,28122.0
2021-07-08,2000.1,1985.0,2004.0,1968.0,35517.0
2021-07-09,1964.52,1972.11,1985.91,1945.0,30908.0
2021-07-12,1975.55,1961.0,1998.78,1940.5,39010.0
2021-07-13,1968.0,1982.9,2005.5,1965.0,29925.0
2021-07-14,1974.0,1962.0,1974.5,1945.0,30771.0
2021-07-15,1955.02,1997.99,2013.0,1950.6,42190.0
2021-07-16,1980.0,1955.9,1996.6,1950.0,35408.0
2021-07-19,1955.89,1975.0,1986.0,1941.0,30052.0
2021-07-20,1975.0,1980.0,1988.93,1961.41,23475.0
2021-07-21,1989.0,1969.0,2006.0,1962.01,29780.0
2021-07-22,1960.0,1940.01,1973.9,1938.96,39090.0
2021-07-23,1937.82,1900.0,1937.82,1895.09,47585.0
2021-07-26,1879.0,1804.11,1879.0,1780.0,98619.0
2021-07-27,1803.0,1712.89,1810.0,1703.0,86577.0
2021-07-28,1703.0,1768.9,1788.2,1682.12,85369.0
2021-07-29,1810.01,1749.79,1823.0,1734.34,63864.0
2021-07-30,1725.0,1678.99,1725.0,1657.76,77736.0
2021-08-02,1664.0,1755.0,1755.98,1620.72,97401.0
2021-08-03,1730.0,1749.3,1768.99,1688.8,54375.0
2021-08-04,1734.06,1724.0,1760.0,1718.0,38175.0
2021-08-05,1692.88,1699.0,1745.0,1676.36,48060.0
2021-08-06,1689.0,1671.0,1694.01,1646.6,45686.0
2021-08-09,1651.0,1693.8,1709.0,1650.0,47698.0
2021-08-10,1700.0,1799.0,1802.88,1675.0,83285.0
2021-08-11,1780.01,1750.5,1785.01,1750.01,38663.0
2021-08-12,1732.0,1690.0,1749.0,1686.19,47551.0
2021-08-13,1690.0,1700.04,1713.0,1679.0,37905.0
2021-08-16,1696.0,1699.2,1713.6,1685.08,28057.0
2021-08-17,1700.0,1635.0,1700.0,1628.88,61201.0
2021-08-18,1624.66,1620.0,1642.99,1600.0,59970.0
2021-08-19,1622.22,1619.97,1643.2,1600.0,41292.0
2021-08-20,1555.17,1548.0,1597.55,1525.5,114545.0
2021-08-23,1537.88,1570.19,1599.0,1536.77,71597.0
2021-08-24,1575.0,1625.18,1642.55,1565.77,72594.0
2021-08-25,1647.64,1665.02,1680.87,1643.0,54239.0
2021-08-26,1664.99,1595.0,1664.99,1594.72,54020.0
2021-08-27,1589.0,1596.03,1625.0,1584.1,36095.0
2021-08-30,1605.0,1586.0,1613.0,1545.95,51588.0
2021-08-31,1589.8,1558.0,1616.35,1555.1,43677.0
2021-09-01,1559.0,1622.01,1634.99,1531.1,77316.0
2021-09-02,1632.99,1618.8,1643.0,1600.89,42837.0
2021-09-03,1610.02,1658.22,1659.79,1582.0,52835.0
2021-09-06,1649.0,1670.67,1708.16,1626.15,55338.0
2021-09-07,1661.03,1669.0,1684.48,1651.0,31211.0
2021-09-08,1660.0,1633.1,1671.18,1628.08,33064.0
2021-09-09,1626.0,1634.08,1645.0,1624.01,19950.0
2021-09-10,1634.08,1662.58,1668.8,1633.0,33388.0
2021-09-13,1665.0,1654.0,1684.0,1640.1,27720.0
2021-09-14,1659.0,1657.0,1683.0,1653.0,33761.0
2021-09-15,1650.0,1615.74,1660.0,1610.0,41570.0
2021-09-16,1603.0,1638.07,1644.0,1585.0,45968.0
2021-09-17,1620.0,1686.0,1705.6,1620.0,55130.0
2021-09-22,1658.83,1637.69,1688.0,1635.0,31743.0
2021-09-23,1638.0,1635.0,1655.88,1625.08,30342.0
2021-09-24,1628.0,1694.0,1719.98,1628.0,69537.0
2021-09-27,1750.0,1855.0,1863.4,1750.0,126869.0
2021-09-28,1848.0,1822.06,1860.0,1795.0,49221.0
2021-09-29,1809.0,1820.0,1845.01,1785.9,43291.0
2021-09-30,1818.18,1830.0,1850.22,1803.4,40539.0
2021-10-08,1822.42,1839.6,1878.0,1807.23,47452.0
2021-10-11,1839.51,1867.12,1889.9,1831.01,37676.0
2021-10-12,1866.0,1870.99,1877.0,1842.42,30606.0
2021-10-13,1870.0,1929.9,1949.95,1862.0,50143.0
2021-10-14,1928.93,1911.0,1941.8,1896.0,26623.0
2021-10-15,1890.1,1916.97,1929.99,1890.1,28561.0
2021-10-18,1888.0,1800.0,1888.0,1787.0,69652.0
2021-10-19,1800.0,1812.18,1838.8,1799.88,40315.0
2021-10-20,1833.0,1841.0,1849.8,1806.01,28663.0
2021-10-21,1841.1,1844.0,1860.0,1829.0,23019.0
2021-10-22,1855.0,1901.0,1921.01,1854.0,35963.0
2021-10-25,1880.0,1873.03,1885.01,1858.0,32461.0
2021-10-26,1864.03,1861.05,1878.99,1844.0,21130.0
2021-10-27,1852.3,1819.0,1858.3,1800.1,34647.0
2021-10-28,1825.2,1825.49,1843.78,1802.0,29491.0
2021-10-29,1825.0,1826.08,1848.0,1813.0,28776.0
2021-11-01,1780.0,1803.0,1826.3,1760.0,41690.0
2021-11-02,1796.7,1804.64,1844.22,1788.0,32500.0
2021-11-03,1800.0,1765.0,1809.98,1761.19,27829.0
2021-11-04,1777.94,1804.2,1816.0,1769.42,31130.0
2021-11-05,1804.21,1819.94,1844.99,1804.21,27077.0
2021-11-08,1820.0,1820.1,1830.8,1802.05,17706.0
2021-11-09,1819.98,1790.01,1827.87,1782.0,27352.0
2021-11-10,1790.01,1753.99,1795.0,1735.0,35349.0
2021-11-11,1752.93,1769.6,1769.6,1741.5,22652.0
2021-11-12,1778.0,1773.78,1785.05,1766.66,17607.0
2021-11-15,1773.68,1761.14,1784.0,1750.0,24947.0
2021-11-16,1768.0,1808.0,1818.0,1765.0,33526.0
2021-11-17,1805.0,1795.0,1820.5,1790.01,24505.0
2021-11-18,1781.22,1792.0,1807.0,1770.0,19521.0
2021-11-19,1794.19,1828.41,1849.0,1788.2,31156.0
2021-11-22,1849.0,1854.27,1909.0,1848.0,42573.0
2021-11-23,1852.0,1896.43,1917.0,1852.0,45782.0
2021-11-24,1900.0,1941.0,1966.0,1897.0,54512.0
2021-11-25,1953.0,1956.03,1986.2,1946.25,39753.0
2021-11-26,1964.83,1941.01,1967.0,1925.0,32656.0
2021-11-29,1960.0,1985.0,1990.0,1951.08,42399.0
2021-11-30,1985.4,1930.77,1989.9,1927.5,36925.0
2021-12-01,1950.0,1932.99,1959.95,1919.02,26254.0
2021-12-02,1940.0,1934.0,1942.15,1919.6,20422.0
2021-12-03,1932.0,1971.88,1988.62,1931.05,35818.0
2021-12-06,1983.0,1967.3,1990.0,1950.0,31064.0
2021-12-07,1980.74,1955.87,1987.87,1946.73,36980.0
2021-12-08,1964.88,2043.0,2045.0,1950.0,61048.0
2021-12-09,2054.94,2086.55,2116.92,2045.0,64239.0
2021-12-10,2060.0,2090.0,2095.78,2056.0,43148.0
2021-12-13,2154.0,2118.2,2180.0,2118.0,65807.0
2021-12-14,2118.2,2150.0,2167.9,2100.0,40449.0
2021-12-15,2142.15,2135.0,2164.95,2125.02,30078.0
2021-12-16,2115.0,2118.99,2144.05,2086.23,37211.0
2021-12-17,2100.5,2050.7,2108.0,2036.0,48403.0
2021-12-20,2050.7,2058.96,2085.66,2041.0,32258.0
2021-12-21,2045.0,2038.2,2069.13,2012.83,26286.0
2021-12-22,2040.0,2048.0,2063.0,2040.0,17431.0
2021-12-23,2053.0,2120.0,2120.0,2025.0,39099.0
2021-12-24,2148.88,2194.09,2216.96,2148.88,56130.0
2021-12-27,2168.0,2131.82,2168.0,2112.0,37556.0
2021-12-28,2133.0,2138.18,2155.5,2116.6,27651.0
2021-12-29,2150.0,2041.0,2154.25,2041.0,54049.0
2021-12-30,2041.0,2075.0,2088.98,2028.0,35261.0
2021-12-31,2070.0,2050.0,2072.98,2028.0,29665.0
